read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR28636386.9937944	A0AAN5C2R9	Cutinase_like	2.78e-14	63.5	58.0	50
SRR28636386.9938426	A0A4S3MKA9	AlkB	3.41e-14	63.2	66.0	50
SRR28636386.9945765	C1AAJ2	Cutinase_like	1.87e-16	69.7	56.0	50
SRR28636386.9951310	G1C7R7	AlkB	1.83e-20	76.3	72.0	50
SRR28636386.9959747	A0A5B0V8L0	AlkB	4.91e-17	71.2	66.0	50
SRR28636386.9961129	Q5F4D8	AlkB	7.27e-09	48.1	42.0	50
SRR28636386.9976382	A0A9W9D218	Cutinase_like	5.95e-10	51.2	51.0	51
SRR28636386.9978848	A0A1E8GJE2	Cutinase_like	9.25e-08	45.1	32.0	50
SRR28636386.9984105	A0ABX3N1Y0	AlkB	1.1e-25	94.4	86.0	50
SRR28636386.9998865	A0A2A7NKU2	AlkB	7.68e-16	67.0	68.0	50
SRR28636386.9999549	A0A2A7NKU2	AlkB	7.68e-16	67.0	68.0	50
SRR28636386.10000406	A0ABR5EZ22	AlkB	1.95e-11	55.5	44.0	50
SRR28636386.10009894	A0ABQ6BST8	AlkB	1.11e-12	58.9	58.0	50
SRR28636386.10012243	A0A1Y1SDW5	Cutinase_like	9.98e-09	47.8	40.0	50
SRR28636386.10015595	A0A7V8V8A4	Cutinase_like	1.46e-12	58.5	56.9	51
SRR28636386.10017001	A0A1X0BAF1	AlkB	4.98e-11	54.3	56.0	50
SRR28636386.10032105	A0A254U2U8	Cutinase_like	2.26e-15	66.6	60.0	50
SRR28636386.10032177	A0A254U2U8	Cutinase_like	2.26e-15	66.6	60.0	50
SRR28636386.10055348	A0AAN5C2R9	Cutinase_like	1.82e-13	61.2	50.0	50
SRR28636386.10065537	A0AAE6Y585	AlkB	2.65e-08	46.6	36.0	50
SRR28636386.10074750	A0A3N1HR12	Cutinase_like	4.34e-07	43.1	47.1	51
SRR28636386.10083212	A0AAP8QDB7	AlkB	2.1e-17	72.0	60.0	50
SRR28636386.10093049	A0A4P6ZCX2	AlkB	1.69e-15	65.5	58.0	50
SRR28636386.10100410	G1C7H9	AlkB	9.4e-11	53.5	58.0	50
SRR28636386.10115748	A0AA37M8P3	MHETase_like	9.97e-09	47.8	41.5	53
SRR28636386.10138439	A0ABR5H5Q7	AlkB	7.07e-16	67.8	60.0	50
SRR28636386.10139314	A0A2N3J077	Cutinase_like	3.27e-29	104	100.0	50
SRR28636386.10139616	A0A2N3J077	Cutinase_like	1.75e-27	99.8	96.0	50
SRR28636386.10145968	G2Z023	AlkB	2.9e-21	80.5	70.0	50
SRR28636386.10164577	A0AA37M8P3	MHETase_like	2.25e-23	89.4	76.0	50
SRR28636386.10165461	A0ABQ1UKW1	AlkB	4.57e-20	79.3	74.0	50
SRR28636386.10173994	A0A9W9D218	Cutinase_like	1.16e-09	50.4	47.1	51
SRR28636386.10179156	G1C7H9	AlkB	2.07e-06	41.2	39.3	61
SRR28636386.10183038	A0AAN5C2R9	Cutinase_like	6.95e-11	53.9	52.0	50
SRR28636386.10183271	A0A0X4EPX2	AlkB	6.96e-31	108	100.0	50
SRR28636386.10185577	A0AAQ0NAT2	MHETase_like	1.37e-08	47.4	52.0	50
SRR28636386.10194640	Q5F4D8	AlkB	2.22e-15	66.6	56.0	50
SRR28636386.10201514	A0A100Y1W8	AlkB	2.35e-13	60.8	58.8	51
SRR28636386.10202788	A0A9P5AHW0	Cutinase_like	8.52e-10	50.8	52.0	50
SRR28636386.10211279	A0A9P5AHW0	Cutinase_like	5.04e-08	45.8	41.2	51
SRR28636386.10216710	G1C7H9	AlkB	1.35e-17	72.8	60.0	50
SRR28636386.10225608	G1C7R7	AlkB	9.73e-18	69.3	72.0	50
SRR28636386.10230105	A0A939II17	AlkB	1.45e-31	110	96.0	50
SRR28636386.10231876	A0ABQ1UYZ3	AlkB	1.61e-18	75.1	72.0	50
SRR28636386.10239901	A0A2T0RIH6	AlkB	9.06e-26	95.1	90.0	50
SRR28636386.10252429	A0AA37M8P3	MHETase_like	9.97e-09	47.8	41.5	53
SRR28636386.10252594	A0AA37M8P3	MHETase_like	9.97e-09	47.8	41.5	53
SRR28636386.10252734	A0AAE2JQM8	AlkB	3.28e-23	87.8	90.0	50
SRR28636386.10256647	A0A3S8UBZ6	AlkB	3.47e-18	74.3	70.0	50
SRR28636386.10256689	A0AA37M8P3	MHETase_like	9.97e-09	47.8	41.5	53
SRR28636386.10268945	A0AAN5C2R9	Cutinase_like	6.6e-08	45.4	39.2	51
SRR28636386.10273994	G1C7H9	AlkB	1.06e-18	75.9	76.0	50
SRR28636386.10288728	U2XN45	AlkB	3.25e-10	52.0	48.0	50
SRR28636386.10295481	A0A0F5LDK2	Cutinase_like	2.73e-14	63.5	58.8	51
SRR28636386.10297073	G1C7H9	AlkB	2.26e-16	69.3	62.0	50
SRR28636386.10313998	C6CKU7	Cutinase_like	3.34e-28	101	96.0	50
SRR28636386.10314148	C6CKU7	Cutinase_like	3.34e-28	101	96.0	50
SRR28636386.10326736	A0A9P5AHW0	Cutinase_like	8.53e-07	42.4	46.0	50
SRR28636386.10328264	A0A4P6ZCX2	AlkB	1.58e-16	68.2	62.0	50
SRR28636386.10332409	G1C7H9	AlkB	1.77e-13	61.2	52.6	57
SRR28636386.10347353	A0A0D6JC24	AlkB	7.63e-19	74.3	68.0	50
SRR28636386.10355175	A0AAW6QUD3	Cutinase_like	1.4e-14	63.5	50.0	50
SRR28636386.10356967	A0ABY3TPR7	Cutinase_like	2.78e-25	92.4	86.0	50
SRR28636386.10368287	A0ABY6Y3A1	AlkB	1.43e-16	69.7	62.0	50
SRR28636386.10370965	A0A0A0D8W4	AlkB	3.92e-30	101	100.0	50
SRR28636386.10380022	A0A1R7QE33	AlkB	2.13e-28	102	98.0	50
SRR28636386.10387099	A0ABR7MBV8	AlkB	3.15e-07	43.5	41.2	51
SRR28636386.10390362	A0A922NQS1	Cutinase_like	9.45e-08	45.1	40.4	52
SRR28636386.10398881	A0A0D1YDG7	Cutinase_like	1.76e-07	44.3	44.0	50
SRR28636386.10411463	D3B1Q5	Cutinase_like	2.63e-09	49.3	48.0	50
SRR28636386.10425894	A0A0N7H9C9	AlkB	2.08e-15	65.1	64.0	50
SRR28636386.10426466	A0A0N7H9C9	AlkB	6.1e-14	61.2	60.0	50
SRR28636386.10426555	Q5F4D8	AlkB	1.04e-08	47.8	52.0	50
SRR28636386.10434346	A0A9P5AHW0	Cutinase_like	1e-08	47.8	43.4	53
SRR28636386.10437063	A0A1S9RVN2	Cutinase_like	1.27e-18	75.9	66.0	50
SRR28636386.10442087	A0AAN5C2R9	Cutinase_like	7.73e-06	39.7	40.0	50
SRR28636386.10442237	A0AAN5C2R9	Cutinase_like	1.17e-06	42.0	42.0	50
SRR28636386.10446996	A0AAN5C2R9	Cutinase_like	5.39e-06	40.0	39.2	51
SRR28636386.10455685	A0A1Y5T9Z1	AlkB	3.24e-13	60.5	56.0	50
SRR28636386.10470794	A0AAN5C2R9	Cutinase_like	3.03e-12	57.8	56.0	50
SRR28636386.10480289	A0A508SWH9	MHETase_like	1.45e-11	55.8	52.0	50
SRR28636386.10481609	A0ABQ5Z4K7	AlkB	1.62e-21	83.2	76.0	50
SRR28636386.10489715	A0A3T1D4I6	AlkB	3.34e-23	87.8	78.0	50
SRR28636386.10498106	A0A1P8RH19	AlkB	3.88e-06	40.4	45.1	51
SRR28636386.10502613	A0ABW3HCW7	AlkB	8.49e-10	50.8	40.0	50
SRR28636386.10517929	A0ABY6Y3A1	AlkB	1.15e-20	80.9	74.0	50
SRR28636386.10532809	A0A0P8X0D6	Cutinase_like	1.15e-20	80.9	70.0	50
SRR28636386.10535372	A0ABN7YNI5	MHETase_like	1.69e-10	52.8	50.0	50
SRR28636386.10544813	G1C7R7	AlkB	8.85e-19	72.0	64.0	50
SRR28636386.10550860	A0A8H6D6M8	Cutinase_like	1.29e-07	44.7	40.0	50
SRR28636386.10558769	A9CMS7	AlkB	1.44e-17	72.8	68.6	51
SRR28636386.10565090	A0A841HP61	AlkB	1.85e-22	86.3	78.0	50
SRR28636386.10567642	A0A0L1JP96	AlkB	8.92e-28	100	88.0	50
SRR28636386.10572164	A0AAW6QUD3	Cutinase_like	5.02e-10	51.2	54.0	50
SRR28636386.10575414	A0ABQ1ESB0	AlkB	1.42e-15	67.0	66.0	50
SRR28636386.10578217	Q5F4D8	AlkB	1.8e-16	69.7	68.0	50
SRR28636386.10584462	B6IHE3	AlkB	1.11e-06	42.0	48.0	50
SRR28636386.10587237	A0A316YF96	Cutinase_like	2.67e-08	46.6	49.1	53
SRR28636386.10595107	A0AA88C5H9	Cutinase_like	2.26e-15	66.6	58.0	50
SRR28636386.10596171	A0ABX6CDP8	MHETase_like	3.02e-12	57.8	44.4	63
SRR28636386.10597286	A0A1S9RVN2	Cutinase_like	3.93e-17	71.6	61.5	52
SRR28636386.10600820	A0AAN5C2R9	Cutinase_like	1.44e-08	47.4	42.0	50
SRR28636386.10607063	A0A3T1D4I6	AlkB	2.41e-22	85.5	78.0	50
SRR28636386.10615553	A0A917Q8D6	AlkB	9.72e-19	75.9	72.0	50
SRR28636386.10618327	A0A916NB75	Cutinase_like	4.54e-07	43.1	52.0	50
SRR28636386.10620730	A0A916NB75	Cutinase_like	4.54e-07	43.1	52.0	50
SRR28636386.10653836	A0A1S9RVN2	Cutinase_like	1.87e-16	69.7	63.5	52
SRR28636386.10654952	A0A1S9RVN2	Cutinase_like	1.87e-16	69.7	63.5	52
SRR28636386.10659111	A0A286RH75	Cutinase_like	4.19e-15	65.9	58.0	50
SRR28636386.10659418	A0A9P5AHW0	Cutinase_like	1.29e-07	44.7	44.0	50
SRR28636386.10662062	A0A2N6VL97	AlkB	5.86e-10	51.2	54.0	50
SRR28636386.10662098	A0A2N6VL97	AlkB	5.86e-10	51.2	54.0	50
SRR28636386.10663788	G1C7R7	AlkB	1.16e-16	66.6	64.7	51
SRR28636386.10664691	A0A9Q7NSE2	AlkB	2.36e-31	106	96.0	50
SRR28636386.10672908	G1C7H9	AlkB	4.83e-17	71.2	62.0	50
SRR28636386.10672989	G1C7H9	AlkB	4.83e-17	71.2	62.0	50
SRR28636386.10673045	G1C7H9	AlkB	4.83e-17	71.2	62.0	50
SRR28636386.10677606	A0A2N3J077	Cutinase_like	2.4e-28	102	90.0	50
SRR28636386.10677656	A0A2N3J077	Cutinase_like	2.4e-28	102	90.0	50
SRR28636386.10679051	A0A4R6UYB8	AlkB	6.34e-17	70.9	64.0	50
SRR28636386.10692549	A0A8H6D6M8	Cutinase_like	1.05e-08	47.8	44.0	50
SRR28636386.10694716	A0A3L8NZG2	AlkB	6.68e-27	99.0	92.0	50
SRR28636386.10701663	A0A0N9I2P4	AlkB	9.31e-08	45.1	44.0	50
SRR28636386.10703231	A0A6P2GGD3	AlkB	1.93e-11	55.5	58.8	51
SRR28636386.10712069	G1C7H9	AlkB	1.72e-16	69.7	64.0	50
SRR28636386.10712219	G1C7H9	AlkB	1.72e-16	69.7	64.0	50
SRR28636386.10714481	A0A8H4J4L5	Cutinase_like	1.08e-14	64.7	60.0	50
SRR28636386.10733848	A0A3E0VPH7	AlkB	1.14e-22	86.3	82.0	50
SRR28636386.10736218	G1C7H9	AlkB	2.94e-19	77.4	74.0	50
SRR28636386.10740674	A0A922NQS1	Cutinase_like	6.6e-08	45.4	42.0	50
SRR28636386.10749244	A0A922NQS1	Cutinase_like	2.71e-11	55.1	49.0	51
SRR28636386.10749801	A0A922NQS1	Cutinase_like	2.71e-11	55.1	49.0	51
SRR28636386.10756185	Q5F4D8	AlkB	1.01e-11	56.2	56.0	50
SRR28636386.10756457	Q5F4D8	AlkB	1.01e-11	56.2	56.0	50
SRR28636386.10758023	A0A1H9FT28	AlkB	5.59e-12	57.0	54.9	51
SRR28636386.10758387	A0ABW3HCW7	AlkB	4.52e-07	43.1	40.0	50
SRR28636386.10759879	A0A8H5WTA5	Cutinase_like	1.23e-07	44.7	48.0	50
SRR28636386.10772491	A0A254U2U8	Cutinase_like	1.23e-07	44.7	40.7	54
SRR28636386.10775082	A0AAN5C2R9	Cutinase_like	9.71e-14	62.0	64.0	50
SRR28636386.10776573	A0A3T1D4I6	AlkB	2.4e-23	88.2	80.0	50
SRR28636386.10784207	A0AA41XK85	Cutinase_like	5.39e-06	40.0	50.9	53
SRR28636386.10790185	A0A1E1JTL6	Cutinase_like	1.06e-11	56.2	51.0	51
SRR28636386.10799487	A0A1S9RVN2	Cutinase_like	7.34e-17	70.9	64.0	50
SRR28636386.10824945	A0A0G4NCV0	Cutinase_like	4.33e-07	43.1	41.2	51
SRR28636386.10835284	A0A9P5AHW0	Cutinase_like	1.17e-06	42.0	31.0	58
SRR28636386.10841574	A0A0G4NCV0	Cutinase_like	3.32e-10	52.0	50.0	50
SRR28636386.10859763	A0A254U084	Cutinase_like	6.6e-08	45.4	45.1	51
SRR28636386.10873298	A0ABM9C468	MHETase_like	2.97e-09	49.3	41.9	62
SRR28636386.10887283	A0A7V8V8A4	Cutinase_like	2.96e-06	40.8	47.1	51
SRR28636386.10892057	A0A9W9D218	Cutinase_like	1e-08	47.8	50.0	54
SRR28636386.10893350	A9CMS7	AlkB	4.22e-15	65.9	62.3	53
SRR28636386.10896214	A0ABR4TKH4	AlkB	2.14e-17	72.0	66.0	50
SRR28636386.10918700	A0A922NQS1	Cutinase_like	1.53e-09	50.1	45.1	51
SRR28636386.10938591	A0A0W1R4J3	AlkB	1.15e-06	42.0	40.0	50
SRR28636386.10949502	A0A100Y1W8	AlkB	1.97e-11	55.5	54.0	50
SRR28636386.10950648	A0ABN7YNI5	MHETase_like	2.18e-06	41.2	44.0	50
SRR28636386.10953479	A0A316YF96	Cutinase_like	1.62e-12	58.5	58.0	50
SRR28636386.10953885	A0A316YF96	Cutinase_like	1.62e-12	58.5	58.0	50
SRR28636386.10959640	A0ABQ1JGM9	AlkB	1.14e-18	75.5	74.0	50
SRR28636386.10968208	A0ABT1CUI1	AlkB	1.4e-22	86.7	76.0	50
SRR28636386.10990419	A0A922NQS1	Cutinase_like	2.57e-08	46.6	46.0	50
SRR28636386.10990616	A0A7X0U566	PETase_like	2.65e-14	63.2	54.0	50
SRR28636386.10996219	Q3HXC8	AlkB	1.85e-19	74.7	62.0	50
SRR28636386.11001564	A0ABQ0W1F0	AlkB	2.19e-17	72.0	66.0	50
SRR28636386.11012215	A0ABW9HH33	Cutinase_like	5.36e-06	40.0	47.1	51
SRR28636386.11021863	A0AAV9NFN0	Cutinase_like	7.65e-06	39.7	41.2	51
SRR28636386.11050980	A0ABX0G611	AlkB	7.51e-24	89.7	84.0	50
SRR28636386.11060580	A9CMS7	AlkB	1.16e-15	67.4	64.7	51
SRR28636386.11066438	A0A0G4NCV0	Cutinase_like	3.8e-14	63.2	58.0	50
SRR28636386.11074535	A0A1V2ICM1	AlkB	5.53e-09	48.5	49.0	51
SRR28636386.11074606	A0A1V2ICM1	AlkB	5.53e-09	48.5	49.0	51
SRR28636386.11091472	A0A2J0PJA3	AlkB	2.86e-26	95.9	94.0	50
SRR28636386.11091479	A0A2J0PJA3	AlkB	7.78e-26	94.7	92.0	50
SRR28636386.11100032	A0ABM6H719	AlkB	1.28e-10	53.1	50.0	50
SRR28636386.11106027	A0A0W1R4J3	AlkB	1.15e-06	42.0	40.0	50
SRR28636386.11111620	A0ABT5KFF1	AlkB	8.1e-18	71.6	64.0	50
SRR28636386.11113896	A0AAN5C2R9	Cutinase_like	9.71e-14	62.0	58.0	50
SRR28636386.11119369	A0AAN5C2R9	Cutinase_like	1.78e-10	52.8	50.0	50
SRR28636386.11122181	A0A2N3J077	Cutinase_like	6.55e-27	98.2	96.0	50
SRR28636386.11123862	A0AAN5C2R9	Cutinase_like	9.5e-11	53.5	48.0	50
SRR28636386.11124056	A0AAN5C2R9	Cutinase_like	3.68e-08	46.2	46.0	50
SRR28636386.11140727	A0A8H4L3X7	Cutinase_like	9.01e-08	45.1	42.3	52
SRR28636386.11144711	A0A2N3J077	Cutinase_like	1.26e-27	100	94.0	50
SRR28636386.11153620	A0A1X1UCC7	AlkB	8.41e-07	42.4	38.5	52
SRR28636386.11175375	A0ABW3HCW7	AlkB	1.67e-15	67.0	62.0	50
SRR28636386.11181616	G6EYA2	Cutinase_like	3.79e-20	79.7	76.0	50
SRR28636386.11181670	A0A1X0BAF1	AlkB	1.94e-08	47.0	48.0	50
SRR28636386.11182861	A0AAN5C2R9	Cutinase_like	1.62e-12	58.5	52.0	50
SRR28636386.11183356	A0AAN5C2R9	Cutinase_like	1.62e-12	58.5	52.0	50
SRR28636386.11194646	A0A2R8CAB2	MHETase_like	1.32e-13	61.6	54.0	50
SRR28636386.11196442	A0AAE2JQM8	AlkB	6.27e-24	89.7	90.0	50
SRR28636386.11196535	A0AAE2JQM8	AlkB	3.17e-25	93.2	92.0	50
SRR28636386.11201515	A0ABQ3KK10	AlkB	1.51e-20	81.3	72.0	50
SRR28636386.11210748	A0A1E3LRC3	AlkB	6.74e-14	62.4	58.0	50
SRR28636386.11218094	J4UWC3	Cutinase_like	2.4e-07	43.9	34.0	50
SRR28636386.11221957	G1C7R7	AlkB	9.36e-16	64.3	64.7	51
SRR28636386.11222358	G1C7R7	AlkB	9.36e-16	64.3	64.7	51
SRR28636386.11223953	G1C7H9	AlkB	4.99e-18	73.9	69.1	55
SRR28636386.11224523	G1C7H9	AlkB	3.88e-19	77.0	70.9	55
SRR28636386.11224680	A0A318LRJ6	AlkB	7.2e-20	79.0	68.0	50
SRR28636386.11224714	A0A318LRJ6	AlkB	7.2e-20	79.0	68.0	50
SRR28636386.11245149	A0A0P8X0D6	Cutinase_like	1.85e-08	47.0	48.0	50
SRR28636386.11252542	A0AAE2E906	AlkB	2.94e-28	101	96.0	50
SRR28636386.11257483	A0A1X1U8J7	AlkB	1.58e-12	58.5	50.0	50
SRR28636386.11266251	A0A922NQS1	Cutinase_like	2.87e-06	40.8	35.3	51
SRR28636386.11268655	A0ABQ6Q2E8	AlkB	1.85e-25	94.0	84.0	50
SRR28636386.11269424	A0AAN5C2R9	Cutinase_like	2.43e-10	52.4	54.0	50
SRR28636386.11280954	A0A3T1D4I6	AlkB	1.74e-22	85.9	74.0	50
SRR28636386.11299817	M7XAF4	Cutinase_like	1.87e-08	47.0	40.4	52
SRR28636386.11315946	A0A917Q8D6	AlkB	9.72e-19	75.9	66.0	50
SRR28636386.11322028	G1C7R7	AlkB	2.89e-17	68.2	64.7	51
SRR28636386.11324883	A0A8H5WTA5	Cutinase_like	1.78e-10	52.8	52.0	50
SRR28636386.11340141	A0AAN5C2R9	Cutinase_like	6.9e-08	45.4	48.0	50
SRR28636386.11358441	G1C7R7	AlkB	1.83e-20	76.3	72.0	50
SRR28636386.11360330	G1C7H9	AlkB	4.44e-16	68.6	58.0	50
SRR28636386.11361264	A0A0A2VAB0	Cutinase_like	3.01e-06	40.8	38.7	62
SRR28636386.11364824	A0ABV7DSH7	AlkB	2.21e-22	85.9	76.0	50
SRR28636386.11384635	A0A1H2TD82	AlkB	6.19e-23	87.4	82.0	50
SRR28636386.11401425	A0A9P5AHW0	Cutinase_like	5.39e-06	40.0	40.0	50
SRR28636386.11404400	A0A2N3J077	Cutinase_like	4.73e-25	93.2	90.0	50
SRR28636386.11407291	A0ABU9NN15	AlkB	3.38e-23	87.4	76.0	50
SRR28636386.11411798	A0A2N3J077	Cutinase_like	1.73e-23	89.0	82.0	50
SRR28636386.11429290	A0AAN5C2R9	Cutinase_like	1.12e-09	50.4	51.0	51
SRR28636386.11439733	A0A2N3J077	Cutinase_like	8.87e-29	103	98.0	50
SRR28636386.11442882	A0A922NQS1	Cutinase_like	1.12e-06	42.0	46.0	50
SRR28636386.11443006	A0A922NQS1	Cutinase_like	1.12e-06	42.0	46.0	50
SRR28636386.11449936	A0A0D1YDG7	Cutinase_like	2.21e-12	58.2	56.0	50
SRR28636386.11451631	A0A0D1YDG7	Cutinase_like	2.21e-12	58.2	56.0	50
SRR28636386.11456203	A0A917Q8D6	AlkB	1.57e-12	58.5	52.0	50
SRR28636386.11457414	A0A4P6ZCX2	AlkB	6.14e-16	66.6	56.0	50
SRR28636386.11484450	A0A9W6J1J4	AlkB	1.28e-10	53.1	42.0	50
SRR28636386.11491417	A0A0H0AG54	AlkB	8.03e-28	100	92.0	50
SRR28636386.11493241	Q5F4D8	AlkB	1.58e-09	50.1	50.0	50
SRR28636386.11497888	A9CMS7	AlkB	1.52e-06	41.6	40.0	50
SRR28636386.11509664	A9CMS7	AlkB	9.24e-14	62.0	60.0	50
SRR28636386.11515080	D3B1Q5	Cutinase_like	1.74e-13	60.8	58.0	50
SRR28636386.11515229	D3B1Q5	Cutinase_like	1.74e-13	60.8	58.0	50
SRR28636386.11518962	A0A5N5E036	Cutinase_like	2.32e-10	52.4	50.0	50
SRR28636386.11536380	G1C7H9	AlkB	4.25e-16	68.6	63.5	52
SRR28636386.11544308	A0A0D1YDG7	Cutinase_like	1.87e-08	47.0	45.3	53
SRR28636386.11577920	A0ABX0G611	AlkB	1.48e-15	67.0	68.0	50
SRR28636386.11580897	A0ABR7MBV8	AlkB	3.15e-07	43.5	42.0	50
SRR28636386.11581472	A0A0R3KEM9	AlkB	2.28e-13	60.8	60.0	50
SRR28636386.11586824	A0A0F1BC44	AlkB	2.19e-27	99.0	100.0	50
SRR28636386.11598041	G1C7R7	AlkB	4.67e-16	65.1	60.0	50
SRR28636386.11615529	Q9AP11	AlkB	2.97e-09	49.3	44.0	50
SRR28636386.11618628	A0AAN5C2R9	Cutinase_like	5.96e-07	42.7	47.1	51
SRR28636386.11619157	A0AAN5C2R9	Cutinase_like	3.18e-07	43.5	46.0	50
SRR28636386.11632935	A0A286RH75	Cutinase_like	2.3e-07	43.9	50.0	50
SRR28636386.11655007	A0AAN5C2R9	Cutinase_like	3.8e-14	63.2	58.0	50
SRR28636386.11669672	A0AAN5C2R9	Cutinase_like	1.19e-12	58.9	64.0	50
SRR28636386.11670918	A0ABX3N1Y0	AlkB	8.1e-25	92.0	84.0	50
SRR28636386.11679280	A0A538SMW8	Cutinase_like	1.37e-16	68.6	70.0	50
SRR28636386.11705289	A0A0D8JF23	Cutinase_like	2.96e-21	82.0	58.0	50
SRR28636386.11710253	A0A096A6W6	AlkB	1.08e-23	89.0	86.0	50
SRR28636386.11712379	A0A0D1YDG7	Cutinase_like	1.26e-18	75.9	64.0	50
SRR28636386.11715874	A0A455VRS8	AlkB	2.05e-26	96.3	96.0	50
SRR28636386.11718806	A0A6J5GMP7	MHETase_like	3.12e-12	56.2	52.6	57
SRR28636386.11733048	A0A9Q8Z938	Cutinase_like	8.76e-06	39.3	43.1	51
SRR28636386.11741371	A0A1R7QE33	AlkB	1.5e-30	108	98.0	50
SRR28636386.11746456	A0A1E3LRC3	AlkB	7.7e-12	56.6	57.7	52
SRR28636386.11759287	A0A9P5B040	Cutinase_like	2.22e-12	58.2	55.8	52
SRR28636386.11780292	A0A382EE29	Cutinase_like	3.63e-19	77.4	76.0	50
SRR28636386.11780942	A0A512NG10	AlkB	2.39e-25	94.4	88.0	50
SRR28636386.11787572	A0ABQ1PIU2	AlkB	5.67e-25	92.4	86.0	50
SRR28636386.11818471	G1C7H9	AlkB	5.21e-18	73.9	66.1	56
SRR28636386.11830824	A0A1H8IQI2	AlkB	2.31e-30	107	92.0	50
SRR28636386.11839246	A0AAN5C2R9	Cutinase_like	6.35e-13	59.7	60.0	50
SRR28636386.11839301	A0AAN5C2R9	Cutinase_like	4.15e-12	57.4	56.0	50
SRR28636386.11847425	A0ABV7DSH7	AlkB	2.27e-24	91.3	80.0	50
SRR28636386.11847559	A0ABV7DSH7	AlkB	6.11e-25	92.8	82.0	50
SRR28636386.11859193	A0A1E7R420	AlkB	5.5e-17	70.9	70.0	50
SRR28636386.11859885	A0ABM6I1V7	AlkB	2.96e-24	90.5	82.0	50
SRR28636386.11862344	G1C7H9	AlkB	3.79e-18	74.3	70.0	50
SRR28636386.11864917	A0AAQ0XY59	AlkB	8.36e-22	84.0	88.0	50
SRR28636386.11872088	Q5F4D8	AlkB	1.58e-09	50.1	50.0	50
SRR28636386.11877790	A0A0D1YDG7	Cutinase_like	6.18e-07	42.7	44.0	50
SRR28636386.11878096	A0A0D1YDG7	Cutinase_like	5.01e-08	45.8	46.0	50
SRR28636386.11883754	A0A1B1UJ32	AlkB	1.8e-13	61.2	54.0	50
SRR28636386.11883807	A0A543A0Y3	AlkB	1.79e-26	97.8	86.0	50
SRR28636386.11886042	A0ABQ2JBG3	AlkB	7.71e-19	75.9	68.0	50
SRR28636386.11905196	A0A9W6J5G5	AlkB	1.76e-10	52.8	50.0	50
SRR28636386.11907459	A0A922NQS1	Cutinase_like	1.12e-06	42.0	37.3	51
SRR28636386.11908113	A0A254U2U8	Cutinase_like	4.07e-06	40.4	42.0	50
SRR28636386.11951602	A0A3R8ZHN7	AlkB	3.28e-25	90.9	88.0	50
SRR28636386.11951737	A0A3R8ZHN7	AlkB	3.34e-28	98.6	94.0	50
SRR28636386.11953429	W4LRR3	AlkB	4.87e-15	65.5	64.0	50
SRR28636386.11954173	G1C7H9	AlkB	3.51e-17	71.6	62.0	50
SRR28636386.11960820	A0AAN5C2R9	Cutinase_like	5.67e-12	57.0	54.0	50
SRR28636386.11974594	A0ABC9U9D7	Cutinase_like	1.19e-28	102	100.0	50
SRR28636386.12017953	A0ABC9U9D7	Cutinase_like	4.5e-28	101	100.0	50
SRR28636386.12018457	A0ABC9U9D7	Cutinase_like	4.5e-28	101	100.0	50
SRR28636386.12021754	A0A922NQS1	Cutinase_like	2.1e-06	41.2	44.0	50
SRR28636386.12030803	A9CMS7	AlkB	1.84e-16	69.7	62.0	50
SRR28636386.12032888	A0A0F8AVQ6	AlkB	6.76e-08	45.4	46.0	50
SRR28636386.12060741	A0ABW3HCW7	AlkB	4.33e-07	43.1	50.0	52
SRR28636386.12063404	A0AAW6QUD3	Cutinase_like	2.72e-14	62.8	54.0	50
SRR28636386.12065130	A0A679JQL4	MHETase_like	2.32e-10	52.4	48.2	56
SRR28636386.12071629	A0A0A2DGG5	AlkB	1.17e-13	61.6	64.0	50
SRR28636386.12075455	A0A318LRJ6	AlkB	1.15e-12	58.9	48.0	50
SRR28636386.12075527	A0A318LRJ6	AlkB	2.66e-11	55.1	46.0	50
SRR28636386.12090585	J4UWC3	Cutinase_like	4.06e-09	48.9	44.0	50
SRR28636386.12101412	A0A2P2DGL8	AlkB	2.47e-21	80.1	72.0	50
SRR28636386.12105331	G1C7R7	AlkB	8.85e-19	72.0	66.0	50
SRR28636386.12115257	A0AAN5C2R9	Cutinase_like	9.45e-08	45.1	45.1	51
SRR28636386.12117488	A0A2N3J077	Cutinase_like	3.32e-23	88.2	92.0	50
SRR28636386.12124556	A0A0D1YDG7	Cutinase_like	1.95e-08	47.0	42.0	50
SRR28636386.12126213	A0A0D1YDG7	Cutinase_like	1.95e-08	47.0	42.0	50
SRR28636386.12126658	A0A455VRS8	AlkB	5.74e-25	92.4	90.0	50
SRR28636386.12133927	A5FXZ1	AlkB	1.52e-18	75.5	60.0	50
SRR28636386.12134272	A0A1H9FT28	AlkB	6.59e-22	84.7	70.0	50
SRR28636386.12137726	A0A1X0BAF1	AlkB	2.96e-06	40.8	42.0	50
SRR28636386.12152216	A0A512N561	AlkB	2.32e-34	117	92.0	50
SRR28636386.12152255	A0A512N561	AlkB	2.32e-34	117	92.0	50
SRR28636386.12177793	A0A7V8V8A4	Cutinase_like	2.01e-12	58.2	51.9	52
SRR28636386.12179676	A0A286RH75	Cutinase_like	6.18e-10	51.2	51.9	54
SRR28636386.12190300	A9CMS7	AlkB	7.27e-09	48.1	50.0	50
