read_id	protein_id	family	evalue	bitscore	pident	aln_len	taxid	genus	species	source_db
SRR23872596.1517711	A0AAN5C2R9	Cutinase_like	3.71e-13	60.5	57.7	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1518867	A0AAN5C2R9	Cutinase_like	3.71e-13	60.5	57.7	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1521773	A0A382XFA1	Cutinase_like	4.79e-20	78.6	67.3	52		marine	marine metagenome	UniProt
SRR23872596.1529596	A0ABQ2CPL7	AlkB	1.79e-21	83.2	78.4	51		Halopseudomonas	Halopseudomonas pertucinogena	UniProt
SRR23872596.1530992	A0A7Y8KZ93	AlkB	8.61e-09	48.1	45.3	53		Hydrogenophaga	Hydrogenophaga aromaticivorans	UniProt
SRR23872596.1531300	A0A6J4SP26	AlkB	8.2e-23	87.4	75.0	52		uncultured	uncultured Solirubrobacterales bacterium	UniProt
SRR23872596.1536690	A0A316YF96	Cutinase_like	3.08e-11	55.1	49.1	55		Acaromyces	Acaromyces ingoldii	UniProt
SRR23872596.1539340	A0A9J6ZNH3	Cutinase_like	8.49e-09	48.1	48.1	54		Xiashengella	Xiashengella succiniciproducens	UniProt
SRR23872596.1540183	A0A8J2VM04	AlkB	2.6e-07	43.9	46.2	52		Pullulanibacillus	Pullulanibacillus camelliae	UniProt
SRR23872596.1541873	A0A9W9D218	Cutinase_like	4.01e-08	46.2	35.3	51		Gnomoniopsis	Gnomoniopsis smithogilvyi	UniProt
SRR23872596.1542193	C7EAY5	AlkB	4.87e-25	89.7	82.7	52		uncultured	uncultured prokaryote	UniProt
SRR23872596.1543079	A0A0D1YDG7	Cutinase_like	9.85e-13	59.3	46.2	52		Verruconis	Verruconis gallopava	UniProt
SRR23872596.1545827	A9CMS7	AlkB	7.77e-20	79.3	70.6	51		Gordonia	Gordonia sp. TF6	UniProt
SRR23872596.1546408	A0A1V2ICM1	AlkB	1.4e-10	53.1	50.0	52		Pseudofrankia	Pseudofrankia asymbiotica	UniProt
SRR23872596.1557332	A0A318LRJ6	AlkB	3.36e-09	49.3	40.4	52		Prauserella	Prauserella flavalba	UniProt
SRR23872596.1558785	A0ABW3HCW7	AlkB	1.81e-09	50.1	50.0	56		Paraperlucidibaca	Paraperlucidibaca wandonensis	UniProt
SRR23872596.1560573	A0A1Y3PDX4	AlkB	2.11e-08	47.0	41.8	55		Bacillus	Bacillus thermozeamaize	UniProt
SRR23872596.1562777	Q5F4D8	AlkB	1.55e-08	47.4	46.3	54		Sphingopyxis	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	UniProt
SRR23872596.1563154	A0ABW3HCW7	AlkB	3.05e-08	46.6	39.7	58		Paraperlucidibaca	Paraperlucidibaca wandonensis	UniProt
SRR23872596.1565093	A0A538SMW8	Cutinase_like	7.6e-17	69.3	71.2	52		Eiseniibacteriota	Eiseniibacteriota bacterium	UniProt
SRR23872596.1567995	A0AAN5C2R9	Cutinase_like	1.63e-14	64.3	67.3	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1569646	A0A922NQS1	Cutinase_like	1.75e-06	41.6	38.5	52		Pyrenophora	Pyrenophora tritici-repentis	UniProt
SRR23872596.1569846	G1C7H9	AlkB	7.81e-18	73.6	64.7	51		Alcanivorax	Alcanivorax hongdengensis	UniProt
SRR23872596.1573433	A0ABM8C2J5	AlkB	2e-27	99.0	90.4	52		Massilia	Massilia varians	UniProt
SRR23872596.1575577	Q5F4D8	AlkB	1.46e-07	44.7	41.5	53		Sphingopyxis	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	UniProt
SRR23872596.1577113	A0AAN5C2R9	Cutinase_like	3.08e-08	46.6	49.1	53		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1582137	A0A318LRJ6	AlkB	4.89e-10	51.6	48.0	50		Prauserella	Prauserella flavalba	UniProt
SRR23872596.1586221	A0A9P5AHW0	Cutinase_like	3.29e-06	40.8	41.0	61		Fusarium	Fusarium beomiforme	UniProt
SRR23872596.1591071	A0AAE6Y585	AlkB	7.41e-08	45.4	38.5	52		Streptomyces	Streptomyces antibioticus	UniProt
SRR23872596.1595770	A0ABW3HCW7	AlkB	5.17e-10	51.6	43.1	51		Paraperlucidibaca	Paraperlucidibaca wandonensis	UniProt
SRR23872596.1602632	A0A1M4VS96	AlkB	6.07e-15	65.5	47.2	53		Flavisolibacter	Flavisolibacter ginsengisoli DSM 18119	UniProt
SRR23872596.1603065	A0A1M4VS96	AlkB	6.07e-15	65.5	47.2	53		Flavisolibacter	Flavisolibacter ginsengisoli DSM 18119	UniProt
SRR23872596.1603761	A0AAN5C2R9	Cutinase_like	9.78e-16	67.8	70.0	50		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1605890	A0AAN5C2R9	Cutinase_like	3.04e-14	63.5	57.7	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1610251	A0ABT7S9X4	Cutinase_like	8.72e-15	65.1	58.8	51		Cellulomonas	Cellulomonas edaphi	UniProt
SRR23872596.1613987	D3B472	AlkB	8.38e-17	70.9	54.5	55		Heterostelium	Heterostelium pallidum (strain ATCC 26659 / Pp 5 / PN500) (Cellular slime mold) (Polysphondylium pallidum)	UniProt
SRR23872596.1616528	A0A254U084	Cutinase_like	1.03e-07	45.1	48.0	50		Aspergillus	Aspergillus niger	UniProt
SRR23872596.1619945	A0A3T1D4I6	AlkB	4.7e-18	73.9	63.5	52		Cohnella	Cohnella abietis	UniProt
SRR23872596.1628238	Q5F4D8	AlkB	2.63e-10	52.4	53.8	52		Sphingopyxis	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	UniProt
SRR23872596.1628738	A0A3T0KMB7	AlkB	8.29e-06	39.7	33.3	51		Peribacillus	Peribacillus asahii	UniProt
SRR23872596.1629972	A0AAN5C2R9	Cutinase_like	6.66e-15	65.5	60.4	53		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1630243	A0A382XFA1	Cutinase_like	9.26e-11	53.5	51.9	54		marine	marine metagenome	UniProt
SRR23872596.1630372	G1C7H9	AlkB	8.65e-15	65.1	56.6	53		Alcanivorax	Alcanivorax hongdengensis	UniProt
SRR23872596.1630509	A9CMS7	AlkB	2.94e-11	55.1	49.1	53		Gordonia	Gordonia sp. TF6	UniProt
SRR23872596.1631946	A0A254U2U8	Cutinase_like	2.94e-11	55.1	50.9	55		Aspergillus	Aspergillus niger	UniProt
SRR23872596.1632543	A0A101KQC9	AlkB	7.77e-30	105.0	96.2	52		Rhizobium	Rhizobium loti (Mesorhizobium loti)	UniProt
SRR23872596.1634894	A0AAN5C2R9	Cutinase_like	1.63e-14	64.3	58.8	51		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1635540	A0A922NQS1	Cutinase_like	1.5e-16	70.1	61.1	54		Pyrenophora	Pyrenophora tritici-repentis	UniProt
SRR23872596.1636233	A0AAN5C2R9	Cutinase_like	1.63e-14	64.3	58.8	51		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1636321	A0A316YF96	Cutinase_like	9.67e-10	50.8	47.6	63		Acaromyces	Acaromyces ingoldii	UniProt
SRR23872596.1636758	G1C7H9	AlkB	3.21e-19	77.4	76.0	50		Alcanivorax	Alcanivorax hongdengensis	UniProt
SRR23872596.1640440	G1C7R7	AlkB	1.19e-19	74.3	62.7	51		Alcanivorax	Alcanivorax hongdengensis	UniProt
SRR23872596.1640497	A0A0D1YDG7	Cutinase_like	9.24e-07	42.4	41.2	51		Verruconis	Verruconis gallopava	UniProt
SRR23872596.1640799	A0A0B2ABE9	AlkB	1.01e-07	45.1	39.6	53		Microbacterium	Microbacterium mangrovi	UniProt
SRR23872596.1642764	A0A1E3LRC3	AlkB	5.74e-11	54.3	56.0	50		Sphingomonas	Sphingomonas turrisvirgatae	UniProt
SRR23872596.1643495	A9CMS7	AlkB	4.12e-14	63.2	52.9	51		Gordonia	Gordonia sp. TF6	UniProt
SRR23872596.1644931	A0A916NB75	Cutinase_like	8.35e-09	48.1	53.8	52		Parvicella	Parvicella tangerina	UniProt
SRR23872596.1646829	A0ABR7MBV8	AlkB	3.49e-18	74.7	56.6	53		Flavihumibacter	Flavihumibacter stibioxidans	UniProt
SRR23872596.1646990	C1AAJ2	Cutinase_like	5.48e-08	45.8	41.2	51		Gemmatimonas	Gemmatimonas aurantiaca (strain DSM 14586 / JCM 11422 / NBRC 100505 / T-27)	UniProt
SRR23872596.1647446	A0A098Y8G2	AlkB	5.1600000000000003e-26	95.5	84.6	52		Modestobacter	Modestobacter caceresii	UniProt
SRR23872596.1647861	A0ABW3HCW7	AlkB	4.64e-09	48.9	49.1	53		Paraperlucidibaca	Paraperlucidibaca wandonensis	UniProt
SRR23872596.1648602	Q5F4D8	AlkB	2.22e-08	47.0	36.5	52		Sphingopyxis	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	UniProt
SRR23872596.1654002	A0A6P2I5D0	AlkB	8.19e-12	56.6	57.7	52		Burkholderia	Burkholderia aenigmatica	UniProt
SRR23872596.1656445	A0AAN5C2R9	Cutinase_like	6.15e-17	71.2	60.4	53		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1657759	A0AAP8QDB7	AlkB	4.53e-18	73.9	59.6	52		Brevibacillus	Brevibacillus laterosporus (Bacillus laterosporus)	UniProt
SRR23872596.1658818	A0AAN5C2R9	Cutinase_like	1.34e-15	67.4	61.5	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1659005	A0A101KQC9	AlkB	8.160000000000001e-29	102.0	92.3	52		Rhizobium	Rhizobium loti (Mesorhizobium loti)	UniProt
SRR23872596.1659684	A0A101KQC9	AlkB	8.160000000000001e-29	102.0	92.3	52		Rhizobium	Rhizobium loti (Mesorhizobium loti)	UniProt
SRR23872596.1659947	A0A9P5AHW0	Cutinase_like	1.04e-10	53.5	53.8	52		Fusarium	Fusarium beomiforme	UniProt
SRR23872596.1660578	A0A1X0BAF1	AlkB	1.61e-11	55.8	56.9	51		Mycobacterium	Mycobacterium aquaticum	UniProt
SRR23872596.1661944	A0A0P9CMX4	AlkB	4.8599999999999995e-24	90.9	78.8	52		Alicyclobacillus	Alicyclobacillus ferrooxydans	UniProt
SRR23872596.1664289	A0AAN5C2R9	Cutinase_like	2.39e-09	49.7	46.2	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1664509	X0V3P1	Cutinase_like	1.34e-28	100.0	84.6	52		marine	marine sediment metagenome	UniProt
SRR23872596.1665589	A0A0D1YDG7	Cutinase_like	2.48e-06	41.2	34.6	52		Verruconis	Verruconis gallopava	UniProt
SRR23872596.1667571	A0ABM7Y2T5	AlkB	3.04e-11	55.1	45.3	53		Roseomonas	Roseomonas fluvialis	UniProt
SRR23872596.1670953	A0A538SMW8	Cutinase_like	1.78e-13	60.5	65.4	52		Eiseniibacteriota	Eiseniibacteriota bacterium	UniProt
SRR23872596.1672364	A0A238JVE1	AlkB	1.1100000000000001e-21	81.6	75.0	52		Maliponia	Maliponia aquimaris	UniProt
SRR23872596.1673686	A0A9P5AHW0	Cutinase_like	6.4e-09	48.5	41.5	53		Fusarium	Fusarium beomiforme	UniProt
SRR23872596.1673930	A0A922NQS1	Cutinase_like	7.12e-07	42.7	41.5	53		Pyrenophora	Pyrenophora tritici-repentis	UniProt
SRR23872596.1676215	A0ABW3HCW7	AlkB	2.23e-08	47.0	40.4	57		Paraperlucidibaca	Paraperlucidibaca wandonensis	UniProt
SRR23872596.1676438	A0A318LRJ6	AlkB	1.36e-17	72.8	59.6	52		Prauserella	Prauserella flavalba	UniProt
SRR23872596.1678121	G1C7H9	AlkB	1.4699999999999999e-24	92.0	76.9	52		Alcanivorax	Alcanivorax hongdengensis	UniProt
SRR23872596.1679733	A0A6L6XPT2	Cutinase_like	4.9e-07	43.1	41.4	58		Nocardioides	Nocardioides agri	UniProt
SRR23872596.1682741	A0A1X0I552	AlkB	2.35e-09	49.7	48.0	50		Mycobacterium	Mycobacterium paraseoulense	UniProt
SRR23872596.1684134	A0AAN5C2R9	Cutinase_like	4.66e-15	65.9	59.6	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1686166	A0A1V2ICM1	AlkB	3.57e-13	60.5	56.0	50		Pseudofrankia	Pseudofrankia asymbiotica	UniProt
SRR23872596.1688126	A0A286RH75	Cutinase_like	8.38e-21	82.0	64.2	53		Thermogutta	Thermogutta terrifontis	UniProt
SRR23872596.1689640	A0A316YF96	Cutinase_like	2.63e-07	43.9	43.1	51		Acaromyces	Acaromyces ingoldii	UniProt
SRR23872596.1691965	A0A410VCZ8	AlkB	1.1e-14	64.7	54.9	51		Bradyrhizobium	Bradyrhizobium guangdongense	UniProt
SRR23872596.1692065	A0A168QAK5	AlkB	8.44e-12	56.6	54.5	55		Paenibacillus	Paenibacillus antarcticus	UniProt
SRR23872596.1692398	A9CMS7	AlkB	5.38e-19	77.0	65.4	52		Gordonia	Gordonia sp. TF6	UniProt
SRR23872596.1695665	A0A1U9YXJ3	AlkB	5.4099999999999995e-28	97.8	82.7	52		Martelella	Martelella mediterranea DSM 17316	UniProt
SRR23872596.1700757	A0AAN5C2R9	Cutinase_like	1.45e-13	61.6	60.0	50		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1704109	A0A485AEB0	AlkB	8.31e-30	100.0	86.5	52		Raoultella	Raoultella planticola (Klebsiella planticola)	UniProt
SRR23872596.1705478	A0ABQ3GCS7	AlkB	3.5400000000000003e-29	103.0	96.2	52		Pseudorhodoferax	Pseudorhodoferax aquiterrae	UniProt
SRR23872596.1705606	A0A9W9D218	Cutinase_like	2.14e-08	47.0	45.8	59		Gnomoniopsis	Gnomoniopsis smithogilvyi	UniProt
SRR23872596.1705702	A0A922NQS1	Cutinase_like	4.47e-09	48.9	48.1	52		Pyrenophora	Pyrenophora tritici-repentis	UniProt
SRR23872596.1706001	A0A318LRJ6	AlkB	1.02e-07	45.1	44.4	54		Prauserella	Prauserella flavalba	UniProt
SRR23872596.1711800	A0AAN5C2R9	Cutinase_like	1.04e-10	53.5	47.1	51		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1712209	A0A0P9CMX4	AlkB	1.15e-17	73.2	68.5	54		Alicyclobacillus	Alicyclobacillus ferrooxydans	UniProt
SRR23872596.1713337	A0ABW3HCW7	AlkB	1.56e-19	78.6	71.2	52		Paraperlucidibaca	Paraperlucidibaca wandonensis	UniProt
SRR23872596.1714302	A0AAN5C2R9	Cutinase_like	2.43e-12	58.2	58.0	50		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1717086	A0A917Q8D6	AlkB	6.02e-21	82.0	75.0	52		Salinarimonas	Salinarimonas ramus	UniProt
SRR23872596.1720641	A0A138AU16	AlkB	3.68e-24	90.5	81.1	53		Tsukamurella	Tsukamurella pseudospumae	UniProt
SRR23872596.1720732	A0A922NQS1	Cutinase_like	6.17e-06	40.0	38.5	52		Pyrenophora	Pyrenophora tritici-repentis	UniProt
SRR23872596.1721236	A0A328HPD4	AlkB	2.1899999999999998e-25	93.6	90.0	50		Arthrobacter	Arthrobacter globiformis	UniProt
SRR23872596.1721413	Q5F4D8	AlkB	5.99e-22	85.1	78.4	51		Sphingopyxis	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	UniProt
SRR23872596.1722216	F2KF27	Cutinase_like	5.4000000000000005e-27	97.8	88.5	52		Pseudomonas	Pseudomonas brassicacearum (strain NFM421)	UniProt
SRR23872596.1722879	A0A1X0BAF1	AlkB	5.79e-15	65.5	64.7	51		Mycobacterium	Mycobacterium aquaticum	UniProt
SRR23872596.1722940	A0A3Q8MC64	AlkB	1.73e-13	60.1	44.6	56		Rhodococcus	Rhodococcus opacus (Nocardia opaca)	UniProt
SRR23872596.1724549	A0AAN5C2R9	Cutinase_like	4.98e-07	43.1	40.4	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1729623	A0AAN5C2R9	Cutinase_like	4e-16	68.9	67.3	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1733891	J4UWC3	Cutinase_like	4.16e-08	46.2	44.0	50		Beauveria	Beauveria bassiana (strain ARSEF 2860) (White muscardine disease fungus) (Tritirachium shiotae)	UniProt
SRR23872596.1740875	A0A8H4JGE8	Cutinase_like	4.97e-07	43.1	47.1	51		Fusarium	Fusarium acutatum	UniProt
SRR23872596.1741751	A0A077HLW3	AlkB	4.11e-08	46.2	48.1	52		Corynebacterium	Corynebacterium ureicelerivorans	UniProt
SRR23872596.1746832	A0A1X0BAF1	AlkB	6.06e-06	40.0	44.0	50		Mycobacterium	Mycobacterium aquaticum	UniProt
SRR23872596.1748331	A0ABR5Y9W7	AlkB	2.9200000000000003e-26	95.9	88.2	51		Sphingomonas	Sphingomonas hankookensis	UniProt
SRR23872596.1753119	A0AAN5C2R9	Cutinase_like	1.59e-11	55.8	56.0	50		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1754440	A0A922NQS1	Cutinase_like	3.29e-06	40.8	41.2	51		Pyrenophora	Pyrenophora tritici-repentis	UniProt
SRR23872596.1754741	A0A512NG10	AlkB	3.78e-27	99.4	84.3	51		Reyranella	Reyranella soli	UniProt
SRR23872596.1755703	A0A1V2ICM1	AlkB	3.04e-11	55.1	50.0	50		Pseudofrankia	Pseudofrankia asymbiotica	UniProt
SRR23872596.1759498	A0ABR7MBV8	AlkB	6.91e-19	76.6	66.7	51		Flavihumibacter	Flavihumibacter stibioxidans	UniProt
SRR23872596.1759822	A0A1X0BAF1	AlkB	3.22e-09	49.3	53.8	52		Mycobacterium	Mycobacterium aquaticum	UniProt
SRR23872596.1761958	A0A1H9BAI2	AlkB	9.080000000000001e-21	81.6	64.2	53		Solimonas	Solimonas aquatica	UniProt
SRR23872596.1763670	A0A5E7UWM9	AlkB	3.4299999999999996e-23	88.2	78.8	52		Pseudomonas	Pseudomonas fluorescens	UniProt
SRR23872596.1763840	A0A3S1D6K8	Cutinase_like	6.17e-12	57.0	56.0	50		Dulcicalothrix	Dulcicalothrix desertica PCC 7102	UniProt
SRR23872596.1765434	A0A9P5AHW0	Cutinase_like	4.68e-09	48.9	40.4	52		Fusarium	Fusarium beomiforme	UniProt
SRR23872596.1776137	A0A6P2GGD3	AlkB	1.6e-11	55.8	52.8	53		Burkholderia	Burkholderia anthina	UniProt
SRR23872596.1776775	A0A922NQS1	Cutinase_like	8.45e-06	39.7	46.0	50		Pyrenophora	Pyrenophora tritici-repentis	UniProt
SRR23872596.1777592	A0A5M8NZN6	MHETase_like	1.33e-15	67.4	56.9	51		Candidatus	Candidatus Ordinivivax streblomastigis	UniProt
SRR23872596.1779856	A0A446CCJ8	AlkB	8.66e-27	95.1	84.3	51		Achromobacter	Achromobacter agilis	UniProt
SRR23872596.1781287	A0A0M8PKR8	AlkB	6.7e-10	51.2	47.1	51		Rhodococcus	Rhodococcus rhodochrous KG-21	UniProt
SRR23872596.1782896	A0ABQ2EJG7	AlkB	7.4e-08	45.4	54.0	50		Luteimonas	Luteimonas terricola	UniProt
SRR23872596.1783286	A0A922NQS1	Cutinase_like	7.55e-08	45.4	39.2	51		Pyrenophora	Pyrenophora tritici-repentis	UniProt
SRR23872596.1784199	A0A356W3E4	AlkB	8.67e-14	61.2	59.6	52		Hyphomonas	Hyphomonas atlantica	UniProt
SRR23872596.1786468	A0A0N0U9H2	AlkB	8.1e-09	48.1	49.0	51		Haloarcula	Haloarcula rubripromontorii	UniProt
SRR23872596.1787329	A0A076EYD1	AlkB	3.95e-08	46.2	44.0	50		Rhodococcus	Rhodococcus opacus (Nocardia opaca)	UniProt
SRR23872596.1788649	A0A0P8X0D6	Cutinase_like	1.1e-11	56.2	52.0	50		Pseudomonas	Pseudomonas fluorescens	UniProt
SRR23872596.1788724	A0A1S8ATA1	AlkB	6.49e-10	51.2	60.0	50		Natrinema	Natrinema saccharevitans	UniProt
SRR23872596.1789001	A0A0P9CMX4	AlkB	5.57e-17	71.2	62.0	50		Alicyclobacillus	Alicyclobacillus ferrooxydans	UniProt
SRR23872596.1794497	A0A1S9RVN2	Cutinase_like	6.92e-13	59.7	51.9	52		Penicillium	Penicillium brasilianum	UniProt
SRR23872596.1794695	A0A5Q2FFQ5	Cutinase_like	2.5e-15	66.6	66.7	51		Raineyella	Raineyella fluvialis	UniProt
SRR23872596.1794995	A0AAI9EJE0	AlkB	1.81e-16	68.2	53.8	52		Clavibacter	Clavibacter nebraskensis NCPPB 2581	UniProt
SRR23872596.1796534	A0A8H6D6M8	Cutinase_like	2.77e-07	43.9	41.8	55		Fusarium	Fusarium mundagurra	UniProt
SRR23872596.1800851	A0A8H5XPM3	Cutinase_like	1.83e-06	41.6	41.2	51		Fusarium	Fusarium globosum	UniProt
SRR23872596.1801698	A0A4R7PD18	AlkB	6.61e-33	114.0	98.0	51		Panacagrimonas	Panacagrimonas perspica	UniProt
SRR23872596.1803747	A0A4R7PD18	AlkB	1.73e-33	115.0	96.2	53		Panacagrimonas	Panacagrimonas perspica	UniProt
SRR23872596.1806748	A0A1E3LRC3	AlkB	7.89e-20	79.3	68.6	51		Sphingomonas	Sphingomonas turrisvirgatae	UniProt
SRR23872596.1809019	A0AAW3ERX1	Cutinase_like	4.56e-19	77.0	63.5	52		Burkholderia	Burkholderia gladioli (Pseudomonas marginata) (Phytomonas marginata)	UniProt
SRR23872596.1811800	A0A316YF96	Cutinase_like	2.38e-06	41.2	44.2	52		Acaromyces	Acaromyces ingoldii	UniProt
SRR23872596.1813010	A0A0D1YDG7	Cutinase_like	2.64e-10	52.4	46.0	50		Verruconis	Verruconis gallopava	UniProt
SRR23872596.1814998	A0AAN5C2R9	Cutinase_like	1.9e-18	75.5	73.1	52		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1815012	A0AAN5C2R9	Cutinase_like	1.52e-13	61.6	58.5	53		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1815771	A0A0M8PKR8	AlkB	6.67e-13	59.7	49.0	51		Rhodococcus	Rhodococcus rhodochrous KG-21	UniProt
SRR23872596.1816815	G1C7H9	AlkB	1.59e-18	75.5	65.4	52		Alcanivorax	Alcanivorax hongdengensis	UniProt
SRR23872596.1820400	Q5F4D8	AlkB	3.74e-07	43.5	50.9	53		Sphingopyxis	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	UniProt
SRR23872596.1822873	A0A8H4JGE8	Cutinase_like	8.75e-09	48.1	50.0	50		Fusarium	Fusarium acutatum	UniProt
SRR23872596.1824248	A0A8H4L3X7	Cutinase_like	1.41e-07	44.7	42.3	52		Fusarium	Fusarium albosuccineum	UniProt
SRR23872596.1824973	B6Z2A7	AlkB	5.380000000000001e-27	94.7	82.0	50		Alcanivorax	Alcanivorax sp. S8-5	UniProt
SRR23872596.1828149	A0ABQ1H9L5	AlkB	2.6600000000000002e-21	80.5	72.5	51		Arenimonas	Arenimonas soli	UniProt
SRR23872596.1828434	A0A0K8P6T7	PETase_like	1.0099999999999999e-23	88.6	80.0	50		Piscinibacter	Piscinibacter sakaiensis (Ideonella sakaiensis)	UniProt
SRR23872596.1831304	A0ABX6N6M6	AlkB	4.69e-20	79.7	74.5	51		Limnobacter	Limnobacter profundi	UniProt
SRR23872596.1833393	A0AAI9EJE0	AlkB	1.2e-17	71.2	65.4	52		Clavibacter	Clavibacter nebraskensis NCPPB 2581	UniProt
SRR23872596.1834677	A0A0P9CMX4	AlkB	1.65e-17	72.8	53.8	52		Alicyclobacillus	Alicyclobacillus ferrooxydans	UniProt
SRR23872596.1834697	A0A2K4WD94	AlkB	1.9699999999999998e-23	86.7	73.1	52		Pseudomonas	Pseudomonas syringae group genomosp. 3	UniProt
SRR23872596.1835110	A0A9W9EYN0	Cutinase_like	3.45e-17	71.6	60.4	53		Penicillium	Penicillium argentinense	UniProt
SRR23872596.1839889	A0A1X1UCC7	AlkB	4.82e-17	71.2	65.4	52		Mycobacterium	Mycobacterium florentinum	UniProt
SRR23872596.1841048	A0A1Z5KA76	AlkB	6.76e-10	51.2	50.0	52		Fistulifera	Fistulifera solaris (Oleaginous diatom)	UniProt
SRR23872596.1843389	Q5F4D8	AlkB	6.21e-15	65.5	57.7	52		Sphingopyxis	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	UniProt
SRR23872596.1843473	A0A316YF96	Cutinase_like	8.37e-06	39.7	36.5	52		Acaromyces	Acaromyces ingoldii	UniProt
SRR23872596.1844375	A0A6G7YKJ7	AlkB	1.55e-16	70.1	66.7	54		Nocardioides	Nocardioides piscis	UniProt
SRR23872596.1849050	R7ZXK7	Cutinase_like	1.29e-12	58.9	44.0	50		Lunatimonas	Lunatimonas lonarensis	UniProt
SRR23872596.1849654	A0A1Z5KRP3	AlkB	3.77e-10	52.0	47.2	53		Fistulifera	Fistulifera solaris (Oleaginous diatom)	UniProt
SRR23872596.1852289	A0AAN5C2R9	Cutinase_like	4.5e-06	40.4	41.5	53		Aspergillus	Aspergillus oryzae (Yellow koji mold)	UniProt
SRR23872596.1853185	A0ABX3PCV7	AlkB	1.4e-14	64.3	64.7	51		Xaviernesmea	Xaviernesmea rhizosphaerae	UniProt
SRR23872596.1853406	A0A254U084	Cutinase_like	3.64e-10	52.0	44.2	52		Aspergillus	Aspergillus niger	UniProt
SRR23872596.1853670	A0A0Q2RTE8	AlkB	3.98e-11	54.7	47.1	51		Mycobacterium	Mycobacterium gordonae	UniProt
SRR23872596.1854051	A0A1P8KG69	AlkB	6.8e-13	59.7	55.8	52		Rhodoferax	Rhodoferax saidenbachensis	UniProt
SRR23872596.1854404	A0A917Q8D6	AlkB	1.46e-18	75.5	65.4	52		Salinarimonas	Salinarimonas ramus	UniProt
SRR23872596.1855726	A0AAN6M0Z9	Cutinase_like	1.13e-08	47.8	52.0	50		Pseudopithomyces	Pseudopithomyces chartarum	UniProt
SRR23872596.1856013	M2VXL2	AlkB	2.94e-08	46.6	43.1	51		Galdieria	Galdieria sulphuraria (Red alga)	UniProt
SRR23872596.1857249	G1C7H9	AlkB	1.69e-19	78.2	61.5	52		Alcanivorax	Alcanivorax hongdengensis	UniProt
SRR23872596.1859324	A0A1S9RVN2	Cutinase_like	2.07e-21	84.0	78.8	52		Penicillium	Penicillium brasilianum	UniProt
SRR23872596.1859480	A0A1B1UJ32	AlkB	2.31e-17	72.4	61.5	52		Bradyrhizobium	Bradyrhizobium icense	UniProt
SRR23872596.1861699	A9CMS7	AlkB	1.1399999999999999e-24	92.8	80.8	52		Gordonia	Gordonia sp. TF6	UniProt
SRR23872596.1864451	A0A1E3LRC3	AlkB	1.47e-10	53.1	50.0	50		Sphingomonas	Sphingomonas turrisvirgatae	UniProt
SRR23872596.1864543	A0A0Q2RTE8	AlkB	4.89e-13	60.1	50.0	52		Mycobacterium	Mycobacterium gordonae	UniProt
SRR23872596.1864814	A0A1B1UJ32	AlkB	4.79e-18	74.3	63.5	52		Bradyrhizobium	Bradyrhizobium icense	UniProt
SRR23872596.1865064	A0A3Q8MC64	AlkB	4e-10	51.2	41.5	53		Rhodococcus	Rhodococcus opacus (Nocardia opaca)	UniProt
SRR23872596.1865243	A0A0G4NCV0	Cutinase_like	1.56e-08	47.4	46.0	50		Verticillium	Verticillium longisporum (Verticillium dahliae var. longisporum)	UniProt
